Row	Column	Assay	Sample	Conc	Ct	Tm	Expected Tm	R2	Chi2	Straight R2	Efficiency	Multiple peaks	Outlier	Multimodal melt peaks	F0	Flags	S-DispenseTip	S-DropIndex	S-GlobalDropIndex	S-SP-Well	A-DispenseTip	A-DropIndex	A-GlobalDropIndex	A-SP-Well	Asymmetry	A	B	C	D	E	AmpRatio	Tm minus mean	Ct minus mean 
37	23	cmx(A)	P8_S2_b													CtIsLarge, CurveFitFailed																	
37	24	erm(36)	B1_manure_a	-1	24.72832	82.85458		0.9999763	497.5404	0.7530082	1.894888	False	False	False	1.582126E-05										5	1551.332	1.428372	27.60943	3925.098	0.2929369	3.530147		
37	25	erm(36)	B1_manure_b	-1	24.70564	83.04569		0.9999649	958.7686	0.7532939	1.929239	False	False	False	1.139807E-05										6	1572.269	1.392446	27.53943	4427.832	-1.277957	3.816204		
37	26	erm(36)	B1_manure_c	-1	24.53631	82.8013		0.9999049	1951.582	0.7580678	1.901936	False	False	False	1.582579E-05										4	1591.122	1.42079	27.40743	3775.945	0.09428836	3.373134		
37	27	erm(36)	B2_manure_a	-1	23.18097	82.84083		0.9999025	2430.701	0.7946647	1.904962	False	False	False	4.146327E-05										4	1642.159	1.417568	26.04785	3961.258	1.761233	3.412225		
37	28	erm(36)	B2_manure_b	-1	23.45393	82.7919		0.9999272	1500.674	0.7860158	1.893214	False	False	False	3.782722E-05										5	1604.997	1.430189	26.33743	3762.606	-0.4259842	3.344307		
37	29	erm(36)	B2_manure_c	-1	23.36132	82.78159		0.9998803	1982.044	0.7920786	1.864675	False	False	False	5.227208E-05										3	1630.805	1.462197	26.28697	3356.585	0.6323628	3.058239		
37	30	erm(36)	P3_S5_a													NoAmplification																	
37	31	erm(36)	P3_S5_b													CtIsLarge, CurveFitFailed																	
37	32	erm(36)	P4_S9_a													NoAmplification																	
37	33	erm(36)	P4_S9_b	-1	31.15578	82.90742		0.999902	7290.293	0.4520664	1.906759	False	False	False	2.562305E-07	CtIsLarge									9	2948.557	1.415666	34.02015	7002.412	-12.93198	3.374861		
37	34	erm(36)	P8_S2_a													NoAmplification																	
37	35	erm(36)	P8_S2_b													CtIsLarge, CurveFitFailed																	
37	36	aac(6')-Ib	B1_manure_a													NoAmplification																	
37	37	aac(6')-Ib	B1_manure_b													NoAmplification																	
37	38	aac(6')-Ib	B1_manure_c													NoAmplification																	
37	39	aac(6')-Ib	B2_manure_a													NoAmplification																	
37	40	aac(6')-Ib	B2_manure_b													NoAmplification																	
37	41	aac(6')-Ib	B2_manure_c													NoAmplification																	
37	42	aac(6')-Ib	P3_S5_a													NoAmplification																	
37	43	aac(6')-Ib	P3_S5_b													CtIsLarge, CurveFitFailed																	
37	44	aac(6')-Ib	P4_S9_a													NoAmplification																	
37	45	aac(6')-Ib	P4_S9_b													NoAmplification																	
37	46	aac(6')-Ib	P8_S2_a													NoAmplification																	
37	47	aac(6')-Ib	P8_S2_b													NoAmplification																	
37	48	sul2	B1_manure_a	-1	22.63236	85.15245		0.9999566	1163.144	0.8053747	1.887916	False	False	False	8.328413E-05										6	1502.293	1.435984	25.52349	4363.207	2.339965	3.904365		
37	49	sul2	B1_manure_b	-1	21.94986	85.17241		0.9999673	529.9218	0.8193595	1.853003	False	False	False	0.0001722482										6	1370.418	1.475872	24.89352	3642.472	-1.071164	3.657927		
37	50	sul2	B1_manure_c	-1	22.26924	85.1367		0.9999463	1125.918	0.8170126	1.855675	False	False	False	0.0001379916										5	1472.905	1.472711	25.20873	3747.765	0.7472555	3.544472		
37	51	sul2	B2_manure_a	-1	22.31254	85.1589		0.9999804	476.6292	0.8142622	1.892854	False	False	False	8.923283E-05										6	1463.366	1.430581	25.19655	3978.077	2.478046	3.718444		
37	52	sul2	B2_manure_b	-1	22.83593	85.10884		0.9999663	674.8616	0.8030697	1.908983	False	False	False	4.888461E-05										5	1434.382	1.41332	25.69722	3851.111	1.768238	3.684858		
37	53	sul2	B2_manure_c	-1	22.73726	85.13527		0.9999608	750.2157	0.8045517	1.871781	False	False	False	8.293621E-05										6	1454.651	1.454042	25.65217	3806.75	-1.33621	3.616951		
37	54	sul2	P3_S5_a													NoAmplification																	
37	55	sul2	P3_S5_b													NoAmplification																	
37	56	sul2	P4_S9_a													NoAmplification																	
37	57	sul2	P4_S9_b	-1	29.01831	85.22168		0.9999536	3829.148	0.5776321	1.931305	False	False	False	9.167872E-07										14	2680.98	1.390365	31.84936	8142.029	-10.39649	4.03696		
37	58	sul2	P8_S2_a													NoAmplification																	
37	59	sul2	P8_S2_b													NoAmplification																	
37	60	erm(34)	B1_manure_a													NoAmplification																	
37	61	erm(34)	B1_manure_b													NoAmplification																	
37	62	erm(34)	B1_manure_c													NoAmplification																	
37	63	erm(34)	B2_manure_a													NoAmplification																	
37	64	erm(34)	B2_manure_b													NoAmplification																	
37	65	erm(34)	B2_manure_c													NoAmplification																	
37	66	erm(34)	P3_S5_a													NoAmplification																	
37	67	erm(34)	P3_S5_b													NoAmplification																	
37	68	erm(34)	P4_S9_a													NoAmplification																	
37	69	erm(34)	P4_S9_b													NoAmplification																	
37	70	erm(34)	P8_S2_a													NoAmplification																	
37	71	erm(34)	P8_S2_b													NoAmplification																	
38	0	blaTEM	B1_manure_a													NoAmplification																	
38	1	blaTEM	B1_manure_b													NoAmplification																	
38	2	blaTEM	B1_manure_c													NoAmplification																	
38	3	blaTEM	B2_manure_a													NoAmplification																	
38	4	blaTEM	B2_manure_b													NoAmplification																	
38	5	blaTEM	B2_manure_c													NoAmplification																	
38	6	blaTEM	P3_S5_a													NoAmplification																	
38	7	blaTEM	P3_S5_b													NoAmplification																	
38	8	blaTEM	P4_S9_a													NoAmplification																	
38	9	blaTEM	P4_S9_b													NoAmplification																	
38	10	blaTEM	P8_S2_a													NoAmplification																	
38	11	blaTEM	P8_S2_b													NoAmplification																	
38	12	aphA1	B1_manure_a	-1	27.45114	76.24766		0.9999557	1391.901	0.6699565	1.913977	False	False	False	2.068427E-06										7	1397.204	1.408093	30.30554	4599.377	0.1397397	4.291844		
38	13	aphA1	B1_manure_b	-1	27.20541	76.2399		0.9999351	1905.034	0.6805752	1.914667	False	False	False	2.276134E-06										6	1375.801	1.407375	30.05886	4294.423	2.082712	4.1214		
38	14	aphA1	B1_manure_c	-1	27.71698	76.11876		0.999967	831.1506	0.6629523	1.914945	False	False	False	1.564422E-06										3	1539.338	1.407085	30.57005	4263.323	0.06346618	3.769582		
38	15	aphA1	B2_manure_a	-1	27.61285	76.24028		0.999953	1411.893	0.6694999	1.951962	False	False	False	1.026282E-06										8	1573.346	1.370029	30.41712	4501.837	2.773911	3.861315		
38	16	aphA1	B2_manure_b	-1	26.80888	76.2149		0.9999412	1693.529	0.6943973	1.92374	False	False	False	2.824723E-06										8	1443.222	1.398028	29.65002	4588.77	1.136117	4.179532		
38	17	aphA1	B2_manure_c	-1	28.50029	76.10895		0.9999828	513.974	0.6362355	1.941284	False	False	False	6.248413E-07										7	1451.153	1.380436	31.31827	4453.582	2.080833	4.068994		
38	18	aphA1	P3_S5_a													NoAmplification																	
38	19	aphA1	P3_S5_b													NoAmplification																	
38	20	aphA1	P4_S9_a													NoAmplification																	
38	21	aphA1	P4_S9_b													NoAmplification																	
38	22	aphA1	P8_S2_a													NoAmplification																	
38	23	aphA1	P8_S2_b													NoAmplification																	
38	24	tnpA3	B1_manure_a	-1	23.99596	84.5343		0.9998941	2863.276	0.7723865	1.80318	False	False	False	0.0001004364										9	1532.3	1.538474	27.02207	4265.068	-3.650911	3.783442		
38	25	tnpA3	B1_manure_b	-1	24.24724	84.5423		0.9999192	2083.578	0.7702319	1.834525	False	False	False	5.420718E-05										9	1544.332	1.498261	27.22038	4210.317	-1.543012	3.726303		
38	26	tnpA3	B1_manure_c	-1	24.27534	84.51715		0.9998727	2978.584	0.7688614	1.776368	False	False	False	0.0001187876	LowEfficiency									7	1546.508	1.575317	27.34997	4119.104	-0.6819145	3.663488		
38	27	tnpA3	B2_manure_a	-1	23.61548	84.50164		0.9999076	1992.576	0.782795	1.797626	False	False	False	0.0001342221	LowEfficiency									8	1549.098	1.545912	26.65138	4121.168	-2.678123	3.660366		
38	28	tnpA3	B2_manure_b	-1	24.30945	84.47484		0.9998723	2853.684	0.7651534	1.800411	False	False	False	8.042074E-05										8	1506.351	1.542171	27.34042	4025.054	-2.945342	3.672055		
38	29	tnpA3	B2_manure_c	-1	24.3248	84.46371		0.9998643	3238.996	0.7662606	1.783957	False	False	False	0.0001051554	LowEfficiency									6	1584.733	1.564645	27.38537	4198.723	-2.845767	3.649483		
38	30	tnpA3	P3_S5_a													NoAmplification																	
38	31	tnpA3	P3_S5_b													NoAmplification																	
38	32	tnpA3	P4_S9_a													NoAmplification																	
38	33	tnpA3	P4_S9_b													NoAmplification																	
38	34	tnpA3	P8_S2_a													NoAmplification																	
38	35	tnpA3	P8_S2_b													NoAmplification																	
38	36	tnpA5	B1_manure_a	-1	27.29566	75.83209		0.9999756	907.2913	0.672395	1.896401	False	False	False	3.249079E-06										7	1457.04	1.426735	30.17461	4975.491	-2.356497	4.414793		
38	37	tnpA5	B1_manure_b													CtIsLarge, CurveFitFailed																	
38	38	tnpA5	B1_manure_c	-1	29.1306	75.73866		0.9999816	722.2359	0.6052859	1.87895	False	False	False	1.197225E-06										5	1473.88	1.445941	32.03485	5011.603	-0.2411474	4.400279		
38	39	tnpA5	B2_manure_a	-1	31.32215	75.91357		0.9999621	1764.201	0.5080978	1.883536	False	False	False	2.70125E-07	CtIsLarge									8	1462.026	1.440825	34.21966	5572.893	0.2188257	4.811761		
38	40	tnpA5	B2_manure_b													CtIsLarge, CurveFitFailed																	
38	41	tnpA5	B2_manure_c	-1	26.09675	75.88428		0.9999813	806.0919	0.7135205	1.911338	False	False	False	7.212871E-06										5	1581.939	1.410848	28.95478	5903.586	0.75054	4.731866		
38	42	tnpA5	P3_S5_a													NoAmplification																	
38	43	tnpA5	P3_S5_b													NoAmplification																	
38	44	tnpA5	P4_S9_a													NoAmplification																	
38	45	tnpA5	P4_S9_b													NoAmplification																	
38	46	tnpA5	P8_S2_a													NoAmplification																	
38	47	tnpA5	P8_S2_b													NoAmplification																	
38	48	str	B1_manure_a	-1	27.79189	71.71074		0.9999363	1670.153	0.6570998	1.86555	False	False	False	3.344215E-06										10	1491.254	1.461186	30.71621	4505.897	-1.743181	4.021549		
38	49	str	B1_manure_b	-1	27.88728	71.68112		0.9998648	1986.255	0.6541474	1.870829	False	False	False	2.174913E-06										7	1400.449	1.455127	30.80362	3396.516	-0.2219664	3.425305		
38	50	str	B1_manure_c	-1	28.4199	71.65638		0.999932	1566.626	0.6281402	1.808457	False	False	False	5.012414E-06										8	1494.596	1.531496	31.43682	4118.624	-2.039497	3.755677		
38	51	str	B2_manure_a	-1	28.52147	71.67647		0.9999137	1856.699	0.6254644	1.839124	False	False	False	2.738007E-06										7	1443.101	1.492601	31.48717	3972.76	-1.436146	3.752934		
38	52	str	B2_manure_b	-1	27.7618	71.68159		0.9999302	1506.297	0.654897	1.831404	False	False	False	5.366669E-06										7	1434.646	1.502136	30.74005	4141.934	-2.601947	3.887077		
38	53	str	B2_manure_c	-1	28.65984	71.65229		0.999938	1164.151	0.6196862	1.815778	False	False	False	3.514958E-06										6	1447.121	1.521959	31.66419	3813.887	-0.718326	3.635501		
38	54	str	P3_S5_a													NoAmplification																	
38	55	str	P3_S5_b													NoAmplification																	
38	56	str	P4_S9_a													NoAmplification																	
38	57	str	P4_S9_b													CtIsLarge, CurveFitFailed																	
38	58	str	P8_S2_a													NoAmplification																	
38	59	str	P8_S2_b													NoAmplification																	
38	60	oprD	B1_manure_a													NoAmplification																	
38	61	oprD	B1_manure_b													NoAmplification																	
38	62	oprD	B1_manure_c													NoAmplification																	
38	63	oprD	B2_manure_a	-1	34.58189	85.6254		0.9999728	239.692	0.3634988	1.89434	False	False	False	1.544718E-08	CtIsLarge									8	1483.902	1.428966	37.46378	3757.732	0.5931949	3.532331		
38	64	oprD	B2_manure_b													NoAmplification																	
38	65	oprD	B2_manure_c													CtIsLarge, CurveFitFailed																	
38	66	oprD	P3_S5_a													CtIsLarge, MultipleMeltPeaks																	
38	67	oprD	P3_S5_b	-1	33.09479	86.16346		0.9999426	5364.167	0.3879346	1.951597	False	False	False	3.617888E-08	CtIsLarge									11	2486.248	1.370381	35.89952	8620.902	-5.139759	4.467434		
38	68	oprD	P4_S9_a	-1	34.23264	86.68848		0.9999415	2850.578	0.3111027	1.928317	False	False	False	2.256136E-08	CtIsLarge									10	2458.696	1.393377	37.06765	8068.435	-3.52698	4.281591		
38	69	oprD	P4_S9_b													CtIsLarge, MultipleMeltPeaks																	
38	70	oprD	P8_S2_a													CtIsLarge, MultipleMeltPeaks																	
38	71	oprD	P8_S2_b	-1	33.92253	85.54571		0.9999628	1584.207	0.3402943	1.890749	False	False	False	4.961867E-08	CtIsLarge									8	2318.581	1.432877	36.80957	7117.957	-8.580229	4.069963		
39	0	tnpA7	B1_manure_a													NoAmplification																	
39	1	tnpA7	B1_manure_b	-1	25.30472	77.25758		0.9999443	1539.039	0.7376217	1.95973	False	False	False	4.603644E-06										9	1528.613	1.362596	28.0992	4159.519	1.579407	3.721107		
39	2	tnpA7	B1_manure_c	-1	25.17599	77.2309		0.9999734	449.3683	0.7432282	1.94567	False	False	False	5.40555E-06										6	1549.898	1.376135	27.9883	3678.504	1.126898	3.373385		
39	3	tnpA7	B2_manure_a	-1	23.43784	77.23237		0.9999623	1081.001	0.7820159	1.972872	False	False	False	1.585701E-05										7	1581.489	1.350275	26.2161	4287.59	1.220736	3.71111		
39	4	tnpA7	B2_manure_b	-1	23.07619	77.26041		0.9999598	1251.396	0.7894351	1.954289	False	False	False	2.990325E-05										10	1572.045	1.36779	25.87751	4922.959	-0.2935035	4.131563		
